Generation,Individus,Average Fitness,Std Fitness,Min Fitness,Max Fitness,Execution Time,Best Individual
0,100,2.98,0.13999999999999999,2.0,3.0,22.27754783630371,b
1,54,2.97,0.17058722109231983,2.0,3.0,22.27754783630371,b
2,56,2.84,0.5043808085167398,0.0,3.0,22.27754783630371,b
