Generation,Individus,Average Fitness,Std Fitness,Min Fitness,Max Fitness,Execution Time,Best Individual
0,100,9.88,7.399026963053992,2.0,25.0,39.510008811950684,(1 + (droite - 4))
1,56,7.09,5.526472654415292,0.0,25.0,39.510008811950684,(1 + (droite - 4))
